Board,Solution,Difficulty
....6..78.....94....25...63......1...84.97..5...4.36..64.3.2............7.3.5....,931264578856739412472581963367825194184697325295413687649372851528146739713958246,Unfair
5296................4..15.....1..2...8...4..39.7.5...61..892....75..........1..4.,529647831831529764764381529453168297682974153917253486146892375275436918398715642,Unfair
......2..5..98........53.4.6.9..735.........1.43........2.4687...8...........1.26,391764285574982613286153947619427358725638491843519762152346879968275134437891526,Unfair
.6..1.45...45.......3...1.....9.5.1...74........761.9......9..83.2648....7.......,269817453184536927753294186436985712917423865528761394645179238392648571871352649,Unfair
8......6.4.....1....9..1..4.852.......68....92...97.3.7....8........37......5.32.,813475962457962183629381574985236417376814259241597836732148695598623741164759328,Unfair
.......476.....2..8...59........7.8.7812...942.......3..9.3........7..1..5.8...7.,593126847617384259824759631936547182781263594245918763179635428368472915452891376,Unfair
361..........9......56...746...4..93.2.8..7...5............2....325..4..8...146..,361457928274198536985623174618745293429831765753269841546982317132576489897314652,Unfair
1.9..85.7...3......68.9........357.6..............645.23.7.......1...6......2..93,149268537572341968368597214984135726615472389723986451236719845491853672857624193,Unfair
.7........8...6...1.92............8176..12.348......7.9..3..5.......4..6..3....17,576981423482736159139245768394657281765812934821493675917368542258174396643529817,Unfair
..57.........49.3...713..54......6.9........214..6....8.3..7....7.4..5.........8.,435728961261549738987136254352874619796315842148962375813257496679481523524693187,Unfair
94............975..2.48.........5.69....2.4..58.......3..........6.9.387.745...9.,941657238863219754725483916412375869639821475587946123398762541256194387174538692,Unfair
......28..41..95.73.......925...79............1..2...4...7.6....8...5..36...4....,579314286841269537326578419253487961764951328918623754195736842482195673637842195,Unfair
.............8...5...45138291.6..7......7...18......6.6....2..8..2.14.37.8....1..,258397416134286975769451382915628743426973851873145269641732598592814637387569124,Unfair
......19.........49.758.2...19.38...736.......5.6.....5..8.276..6.9.3.8.....6..2.,683427195125396874947581236419738652736254918852619347591842763264973581378165429,Unfair
.......8.71...3...8....52.32............476..9...6.458.4....732..7..4.6.....5....,453629187712483596896175243264518379538947621971362458645891732187234965329756814,Unfair
.3.8.......693...5.9...17.316.4.........6..1...5.....7....1.582.5.....7...9..8..6,732856491416937825598241763167493258283765914945182637674319582851624379329578146,Unfair
..........7.6315....452...6.56.....7..24..3....98.........49..5......2.....386.1.,615794823278631549934528176356912487782465391149873652861249735493157268527386914,Unfair
...47...............6.9.42.5....86...6754..1.9......3.3...642...291.......4...1.8,135472986492681753786395421513928647267543819948716532371864295829157364654239178,Unfair
..17.2..6......5.....61.....2.4.....9...8.42........3.5.7.....41.4..9..78.....9.3,351792846679843512248615379723451698916387425485926731597238164134569287862174953,Unfair
.....7..4..5..483.........1........94.2.3.5....9....6..2.3........5..4.319.8.....,236187954715694832948253671851762349462938517379415268524379186687521493193846725,Unfair
......8..7...6..1.........38.2.....4....786.2.7.43.....2..5.46...1.97.3...56.....,513729846748365219296184753852916374134578692679432185927853461461297538385641927,Unfair
......3.413.97........21...7.1....684....6.........72..8......3..25.........48..2,279865314136974285845321697791253468428716539653489721584692173912537846367148952,Unfair
............29..1..6.1....86....8..9.3..54...5......7.3.....1...9.3..6.4.4..7..5.,419583762873296415265147938621738549937654821584921376358462197792315684146879253,Unfair
8.....94...5...83.1...45..7......7..46...1.9..976.....754.2.........76......3....,876312945245769831139845267318294756462571398597683412754926183983157624621438579,Unfair
.5...64....81....7.2.9..18.3.......2.4.......69...75..7.4..8.......5...6.......3.,157286493938145627426973185375419862841562379692837514764398251283751946519624738,Unfair
...2...........6....5.1..73.5......27..3....6..3.46.1..1.7.....4...537..6..9....8,379265184124837695865419273956178432741392856283546917512784369498653721637921548,Unfair
5...7......2.6..9...4..27.....5..9.........74...9246.87.........1....8..8..63....,538479126172863495694152783486517932921386574357924618765298341213745869849631257,Unfair
.......47..215....6........5.9...8.2.63..2...8...6.5...8..21....164.89...........,158296347342157698697843251579314862463582719821769534985621473716438925234975186,Unfair
.....9.....26..4.....48...389.21..........9...45..8..66......15354...7......97...,436729851582631479917485623893216547761354982245978136679843215354162798128597364,Unfair
....2...4.8..7..9.6.1...8...329..45.7.5....1.............4369.............4.57...,579128364283674591641593872832961457795342618416785239127436985358219746964857123,Unfair
...4.....9.......7.7.6..8...8..6..317...53..9......2....3..6...5..7........29.6..,258479316961328547374615892485962731712853469639147285123586974596734128847291653,Unfair
51.8.........7..........3.8....3.24543...7.....69.........1..5.1..74..8664......7,517893624368472591294561378971638245432157869856924713789316452123745986645289137,Unfair
.3....8..9..8...3..5...4.29..........8.54....6.9..1...8...35.1...3....94.4..9...7,736129845924857136158364729415973268382546971679281453897435612263718594541692387,Unfair
....23...62.....7....4...5.3...621..9.1..5..45............51..91......86.5.....3.,495723618628519473713486952374862195961375824582194367837651249149237586256948731,Unfair
1.42.......8...7.......9.623...46.9.......651................86..51.8....9..3.4..,164287539928365714573419862317546298489723651256891347732954186645178923891632475,Unfair
..7.5.....614.3..8.2.................1.26.93..561..........2.8..3279..151....829.,487951326961423758523876149294387561718265934356149872679512483832794615145638297,Unfair
........445.37.98.32...4.......5......1.......8.9.25....98....1..........1....348,197528634456371982328694157972453816531786429684912573249835761863147295715269348,Unfair
54....2.1.......8.21...........76..4...8..5....2....3.18..9...7....1..5363...4..9,546738291379125486218469375853276914791843562462951738185392647924617853637584129,Unfair
..2...46753.1.68.98..............19...8.6...5.4...1..3....5............2.678.3...,192538467534176829876924531623745198718369245945281673389452716451697382267813954,Unfair
.857..........69.......2.86...9......423...5.....84..1.....9.484...2839.1........,685793214274816935913542786861975423742361859539284671327659148456128397198437562,Unfair
.4912.8...............542....7.........26...7...31..9..9.....687..5....92....3.4.,549126873126738954873954216917845632435269187682317495391472568764581329258693741,Unfair
.....7.184.6..92....28....4847..1.....54.........8....3.....4.516..3.98..........,953247618486319257712856394847691523295473861631582749329168475164735982578924136,Unfair
.5.24.86....5.....2...8.4............4..2...7928.16.......7...8...4.36...39.....1,157249863684531729293687415371954286546328197928716354462175938815493672739862541,Unfair
.52.......34.285.91...........7.9..8.43....6.......3..........6.6..9.12..1.8.3..5,852971634734628519196354872621739458943185267587246391375412986468597123219863745,Unfair
..........952..76..73..81......8...95..7..34.42..5.................16..39.68.4...,864175932195243768273698154637481529589762341421359687358927416742516893916834275,Unfair
...7..53645....9............4.......8279.6......83...4..159..68..8....19...6.....,189724536452368971736159842943215687827946153615837294271593468568472319394681725,Unfair
1.........7...58.3.....8..2..63....58...5..6.9...27..8.41..62.........965........,138462579672915843495738612716384925823159764954627138341896257287541396569273481,Unfair
.92..8...14.....76.7..9..8.....1.5..4..8......2..75..9........5.5...13...172.....,692748153148532976573196482739614528465829731821375649384967215256481397917253864,Unfair
.....5..1.354.....4..27...5..69241..9.41.7....1.85.................9.4838.3.....7,279635841135489726468271395356924178984167532712853964647318259521796483893542617,Unfair
86....5.3..3.6.....1.8...7.472....1..812.7................2.456.....9......54.1.9,864172593723965841519834672472386915981257364356491287198723456245619738637548129,Unfair
.4....7...9....1868.6...........85...67.4......3.72.9.....1682....8.79.5...5.....,341689752295734186876251349412968537967345218583172694759416823134827965628593471,Unfair
59..........3......1..48....5.....7....7..1..74..519.8.325....61.....2.4.76......,598126347264375819317948625651893472829764153743251968432519786185637294976482531,Unfair
4......97..94.568..8..6.....6532...82..5.......7....3.............6.437..7.....42,416238597729415683583769124965327418238541769147986235394172856852694371671853942,Unfair
..71.....8......693.......726.43.7......2..5...4.1....7...6.52..2.5...8......9...,697182345841357269352694817265438791173926458984715632719863524426571983538249176,Unfair
..4............9..86..13...7......8......76.11.8...75..2..315...5.4.2.7.....9.12.,214976835375248916869513247736159482542387691198624753427831569951462378683795124,Unfair
....71..3........558....7.......6...653....79.7..5..3..3.69.2...2....89.8.......7,462571983317982465589463712941736528653824179278159634734698251125347896896215347,Unfair
.6.8.72....8..9..5.741.3......2..83.....16.72.1...............9....61....4...8.6.,169857243328649715574123698496275831835916472712384956657432189983761524241598367,Unfair
7.1..852...53.16...8.4.......89.31......8.........52....2..496.6.......2.....687.,731698524245371698986452713528963147164287359379145286812734965657819432493526871,Unfair
1......2..387.....94..6...16..4...85.....641.....8....4.......2..6.4.35...3.716..,167395824238714596945862731671423985382956417594187263459638172716249358823571649,Unfair
1.......2..67.....98...3.....146.7.952..97................1.6.........5....52.43.,147956382356782914982143576831465729524897163769231845275314698493678251618529437,Unfair
.6.7.....71.26..9.3...9.8....7..4.3.94.5....2.................31.........8..1.475,469783251718265394325491867857924136941536782632178549576842913194357628283619475,Unfair
.9..7.3.83......2..4..8..51286..4.........16.....3.8...3.62..1.........3..19.....,695271348318465927742389651286194735973852164154736892537628419469517283821943576,Unfair
52..7.4....8.....9..1..4..5.4..5..821324...57...........3.2.......7.6..321...57..,526879431478513269391264875649157382132498657857632914763921548985746123214385796,Unfair
...7.63..6.9....75.2.5.......5..1....9....84...8.9.7.651..3...................487,851726394649183275723549168475861932296357841138294756517438629984672513362915487,Unfair
.68....2........59......64...2.....4...86........79..1..3..4...54..2..372..7.....,168945723427386159359217648672531894914862375835479261783694512546128937291753486,Unfair
..........5....723..6.8..5...3.9...4.6.23.9.....51....92...........5..8.4..1...3.,142375896859641723376982451513798264768234915294516378921863547637459182485127639,Unfair
.....23.....63.9....4.791....3..7.....6.43.725...6............94.7....6..391....4,965412387712638945384579126243957618196843572578261493651784239427395861839126754,Unfair
